purchaseorderid,purchaseorderdetailid,vendor_name,product_name,category,orderqty,unitprice,standardcost,vp_avg_price,price_deviation,price_deviation_pct,z_score,rejection_rate,line_total,anomaly_raw,is_anomaly,anomaly_flag,orderdate,order_year,order_month
2946,6506,Inner City Bikes,Lock Washer 5,,3,45.423,0.0,45.423,0.0,0.0,0.0,0.0,136.27,-0.3483194720927026,False,Normal,2025-05-14,2025.0,5.0
821,1839,"Reliance Fitness, Inc.",Flat Washer 9,,3,45.4755,0.0,45.4755,0.0,0.0,0.0,0.0,136.43,-0.3483194720927026,False,Normal,2024-09-04,2024.0,9.0
821,1837,"Reliance Fitness, Inc.",Flat Washer 6,,3,45.4755,0.0,45.4755,0.0,0.0,0.0,0.0,136.43,-0.3483194720927026,False,Normal,2024-09-04,2024.0,9.0
1616,3623,Mountain Works,Lock Nut 15,,3,45.423,0.0,45.423,0.0,0.0,0.0,0.0,136.27,-0.3483194720927026,False,Normal,2025-01-01,2025.0,1.0
1537,3453,Mountain Works,Lock Nut 2,,3,41.454,0.0,41.454,0.0,0.0,0.0,0.0,124.36,-0.34831868321818,False,Normal,2024-12-24,2024.0,12.0
3591,7919,Mountain Works,Lock Nut 6,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-07-06,2025.0,7.0
3591,7921,Mountain Works,Lock Nut 17,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-07-06,2025.0,7.0
481,1066,Mountain Works,Lock Nut 17,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2024-08-07,2024.0,8.0
2801,6206,Mountain Works,Lock Nut 17,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-04-30,2025.0,4.0
2801,6204,Mountain Works,Lock Nut 6,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-04-30,2025.0,4.0
2011,4491,Mountain Works,Lock Nut 17,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-02-16,2025.0,2.0
366,828,Leaf River Terrain,Thin-Jam Lock Nut 2,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2024-05-22,2024.0,5.0
366,826,Leaf River Terrain,Thin-Jam Lock Nut 10,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2024-05-22,2024.0,5.0
81,183,Advanced Bicycles,Thin-Jam Hex Nut 2,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2023-02-08,2023.0,2.0
2011,4489,Mountain Works,Lock Nut 6,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2025-02-16,2025.0,2.0
481,1064,Mountain Works,Lock Nut 6,,3,45.5805,0.0,45.5805,0.0,0.0,0.0,0.0,136.74,-0.348316052945969,False,Normal,2024-08-07,2024.0,8.0
653,1458,Norstan Bike Hut,Hex Nut 13,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.3482862312232618,False,Normal,2024-08-20,2024.0,8.0
541,1214,Expert Bike Co,External Lock Washer 3,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34827390209658754,False,Normal,2024-08-12,2024.0,8.0
541,1216,Expert Bike Co,External Lock Washer 9,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34827390209658754,False,Normal,2024-08-12,2024.0,8.0
2803,6210,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-04-30,2025.0,4.0
483,1070,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2024-08-07,2024.0,8.0
2300,5099,Cruger Bike Company,Hex Nut 10,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-03-13,2025.0,3.0
3880,8529,Cruger Bike Company,Hex Nut 10,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-07-26,2025.0,7.0
2013,4495,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-02-16,2025.0,2.0
1510,3404,Cruger Bike Company,Hex Nut 10,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2024-12-22,2024.0,12.0
3593,7925,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-07-06,2025.0,7.0
3090,6814,Cruger Bike Company,Hex Nut 10,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34824601538183103,False,Normal,2025-05-26,2025.0,5.0
327,742,Bergeron Off-Roads,Lock Nut 14,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34823842760426527,False,Normal,2024-04-24,2024.0,4.0
1618,3631,Norstan Bike Hut,Hex Nut 20,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2025-01-02,2025.0,1.0
2179,4850,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2025-03-02,2025.0,3.0
145,350,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2023-04-11,2023.0,4.0
3759,8280,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2025-07-17,2025.0,7.0
1389,3154,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2024-12-10,2024.0,12.0
2969,6565,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34820474167489013,False,Normal,2025-05-18,2025.0,5.0
1017,2289,Norstan Bike Hut,Hex Nut 13,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.3482019594182984,False,Normal,2024-10-09,2024.0,10.0
169,404,Bergeron Off-Roads,Lock Nut 22,,3,41.2965,0.0,41.2965,0.0,0.0,0.0,0.0,123.89,-0.3480656148181855,False,Normal,2023-05-30,2023.0,5.0
433,953,Aurora Bike Center,External Lock Washer 8,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3480611864571522,False,Normal,2024-08-04,2024.0,8.0
735,1627,Pro Sport Industries,Internal Lock Washer 6,,3,43.3755,0.0,43.3755,0.0,0.0,0.0,0.0,130.13,-0.34799776910640706,False,Normal,2024-08-27,2024.0,8.0
735,1629,Pro Sport Industries,Internal Lock Washer 1,,3,43.3755,0.0,43.3755,0.0,0.0,0.0,0.0,130.13,-0.34799776910640706,False,Normal,2024-08-27,2024.0,8.0
208,498,Leaf River Terrain,Thin-Jam Lock Nut 4,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34799665016057796,False,Normal,2023-07-27,2023.0,7.0
740,1645,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2024-08-28,2024.0,8.0
3206,7064,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-06-04,2025.0,6.0
293,664,Mountain Works,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2024-02-13,2024.0,2.0
997,2220,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2024-10-05,2024.0,10.0
1853,4139,Mountain Works,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-01-28,2025.0,1.0
3433,7575,Mountain Works,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-06-23,2025.0,6.0
2643,5860,Mountain Works,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-04-16,2025.0,4.0
1626,3649,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-01-02,2025.0,1.0
3996,8779,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-08-02,2025.0,8.0
2416,5349,Speed Corporation,Flat Washer 5,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3479917686039818,False,Normal,2025-03-26,2025.0,3.0
1465,3310,Ready Rentals,Thin-Jam Lock Nut 14,,3,43.554,0.0,43.554,0.0,0.0,0.0,0.0,130.66,-0.34798360742057277,False,Normal,2024-12-17,2024.0,12.0
187,451,Cruger Bike Company,Hex Nut 10,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2023-06-22,2023.0,6.0
3277,7234,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2025-06-10,2025.0,6.0
3277,7232,Norstan Bike Hut,Hex Nut 6,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2025-06-10,2025.0,6.0
187,449,Cruger Bike Company,Hex Nut 13,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2023-06-22,2023.0,6.0
2487,5519,Norstan Bike Hut,Hex Nut 17,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2025-04-02,2025.0,4.0
2487,5517,Norstan Bike Hut,Hex Nut 6,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.34797885499238435,False,Normal,2025-04-02,2025.0,4.0
2519,5599,Bergeron Off-Roads,Lock Nut 21,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-04-06,2025.0,4.0
2519,5601,Bergeron Off-Roads,Lock Nut 14,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-04-06,2025.0,4.0
1729,3871,Bergeron Off-Roads,Lock Nut 21,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-01-16,2025.0,1.0
3309,7314,Bergeron Off-Roads,Lock Nut 21,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-06-12,2025.0,6.0
3309,7316,Bergeron Off-Roads,Lock Nut 14,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-06-12,2025.0,6.0
1729,3873,Bergeron Off-Roads,Lock Nut 14,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3479573667904324,False,Normal,2025-01-16,2025.0,1.0
3388,7493,Bergeron Off-Roads,Lock Ring,,3,41.454,0.0,41.454,0.0,0.0,0.0,0.0,124.36,-0.34794971272689074,False,Normal,2025-06-19,2025.0,6.0
1149,2604,Ready Rentals,Thin-Jam Lock Nut 12,,3,41.454,0.0,41.454,0.0,0.0,0.0,0.0,124.36,-0.34794971272689074,False,Normal,2024-11-11,2024.0,11.0
1808,4057,Bergeron Off-Roads,Lock Ring,,3,41.454,0.0,41.454,0.0,0.0,0.0,0.0,124.36,-0.34794971272689074,False,Normal,2025-01-23,2025.0,1.0
2598,5778,Bergeron Off-Roads,Lock Ring,,3,41.454,0.0,41.454,0.0,0.0,0.0,0.0,124.36,-0.34794971272689074,False,Normal,2025-04-13,2025.0,4.0
661,1480,Speed Corporation,Flat Washer 9,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2024-08-21,2024.0,8.0
1726,3857,Aurora Bike Center,External Lock Washer 4,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2025-01-15,2025.0,1.0
1726,3859,Aurora Bike Center,External Lock Washer 5,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2025-01-15,2025.0,1.0
66,150,Speed Corporation,Flat Washer 6,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2023-01-23,2023.0,1.0
66,152,Speed Corporation,Flat Washer 9,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2023-01-23,2023.0,1.0
1331,3030,Aurora Bike Center,External Lock Washer 5,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2024-12-03,2024.0,12.0
1331,3028,Aurora Bike Center,External Lock Washer 4,,3,45.3705,0.0,45.3705,0.0,0.0,0.0,0.0,136.11,-0.34793127774624216,False,Normal,2024-12-03,2024.0,12.0
658,1467,Ready Rentals,Thin-Jam Lock Nut 4,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3478695421269437,False,Normal,2024-08-21,2024.0,8.0
239,563,Advanced Bicycles,Thin-Jam Hex Nut 4,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3478695421269437,False,Normal,2023-09-05,2023.0,9.0
759,1680,Advanced Bicycles,Thin-Jam Hex Nut 4,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.3478695421269437,False,Normal,2024-08-31,2024.0,8.0
2487,5521,Norstan Bike Hut,Hex Nut 8,,3,43.344,0.0,43.344,0.0,0.0,0.0,0.0,130.03,-0.34786232759039193,False,Normal,2025-04-02,2025.0,4.0
3277,7236,Norstan Bike Hut,Hex Nut 8,,3,43.344,0.0,43.344,0.0,0.0,0.0,0.0,130.03,-0.34786232759039193,False,Normal,2025-06-10,2025.0,6.0
1458,3292,Mountain Works,Lock Nut 22,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2024-12-17,2024.0,12.0
1458,3294,Mountain Works,Lock Nut 12,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2024-12-17,2024.0,12.0
2169,4817,Mountain Works,Lock Nut 12,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-03-02,2025.0,3.0
2169,4815,Mountain Works,Lock Nut 22,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-03-02,2025.0,3.0
3749,8247,Mountain Works,Lock Nut 12,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-07-17,2025.0,7.0
3749,8245,Mountain Works,Lock Nut 22,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-07-17,2025.0,7.0
2959,6530,Mountain Works,Lock Nut 22,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-05-15,2025.0,5.0
2959,6532,Mountain Works,Lock Nut 12,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,0.0,124.14,-0.34785440676293566,False,Normal,2025-05-15,2025.0,5.0
2377,5261,Continental Pro Cycles,Flat Washer 1,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3478434208377851,False,Normal,2025-03-23,2025.0,3.0
3957,8691,Continental Pro Cycles,Flat Washer 1,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3478434208377851,False,Normal,2025-07-31,2025.0,7.0
1697,3788,Norstan Bike Hut,Hex Nut 3,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3478434208377851,False,Normal,2025-01-14,2025.0,1.0
27,61,Continental Pro Cycles,Flat Washer 1,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3478434208377851,False,Normal,2022-12-14,2022.0,12.0
3167,6976,Continental Pro Cycles,Flat Washer 1,,3,41.1705,0.0,41.1705,0.0,0.0,0.0,0.0,123.51,-0.3478434208377851,False,Normal,2025-06-02,2025.0,6.0
187,453,Cruger Bike Company,Hex Nut 2,,3,43.344,0.0,43.344,0.0,0.0,0.0,0.0,130.03,-0.34783459057908905,False,Normal,2023-06-22,2023.0,6.0
427,945,Advanced Bicycles,Thin-Jam Hex Nut 14,,3,43.554,0.0,43.554,0.0,0.0,0.0,0.0,130.66,-0.3478204384335454,False,Normal,2024-08-03,2024.0,8.0
427,940,Advanced Bicycles,Thin-Jam Hex Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3478204384335454,False,Normal,2024-08-03,2024.0,8.0
1167,2641,Advanced Bicycles,Thin-Jam Hex Nut 14,,3,43.554,0.0,43.554,0.0,0.0,0.0,0.0,130.66,-0.3477927047622996,False,Normal,2024-11-12,2024.0,11.0
157,377,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2023-05-30,2023.0,5.0
1717,3842,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-01-15,2025.0,1.0
1717,3840,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-01-15,2025.0,1.0
157,375,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2023-05-30,2023.0,5.0
1727,3864,Australia Bike Retailer,Thin-Jam Lock Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-01-15,2025.0,1.0
2517,5590,Australia Bike Retailer,Thin-Jam Lock Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-04-06,2025.0,4.0
2507,5568,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-04-03,2025.0,4.0
3297,7283,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-06-12,2025.0,6.0
2517,5592,Australia Bike Retailer,Thin-Jam Lock Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-04-06,2025.0,4.0
3297,7285,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-06-12,2025.0,6.0
3307,7307,Australia Bike Retailer,Thin-Jam Lock Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-06-12,2025.0,6.0
3307,7305,Australia Bike Retailer,Thin-Jam Lock Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-06-12,2025.0,6.0
1727,3862,Australia Bike Retailer,Thin-Jam Lock Nut 6,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-01-15,2025.0,1.0
2507,5570,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 4,,3,41.223,0.0,41.223,0.0,0.0,0.0,0.0,123.67,-0.3477821639557457,False,Normal,2025-04-03,2025.0,4.0
1017,2293,Norstan Bike Hut,Hex Nut 2,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.3477755822879205,False,Normal,2024-10-09,2024.0,10.0
1017,2291,Norstan Bike Hut,Hex Nut 10,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.3477755822879205,False,Normal,2024-10-09,2024.0,10.0
167,396,Australia Bike Retailer,Thin-Jam Lock Nut 14,,3,43.3965,0.0,43.3965,0.0,0.0,0.0,0.0,130.19,-0.34775807155260335,False,Normal,2023-05-30,2023.0,5.0
867,1945,Continental Pro Cycles,Flat Washer 2,,3,43.344,0.0,43.344,0.0,0.0,0.0,0.0,130.03,-0.34772107414883363,False,Normal,2024-09-08,2024.0,9.0
2887,6391,Ready Rentals,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-05-11,2025.0,5.0
3677,8106,Ready Rentals,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-07-11,2025.0,7.0
2637,5847,Leaf River Terrain,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-04-16,2025.0,4.0
2097,4676,Ready Rentals,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-02-24,2025.0,2.0
3427,7562,Leaf River Terrain,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-06-22,2025.0,6.0
2747,6094,Advanced Bicycles,Thin-Jam Hex Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-04-24,2025.0,4.0
1097,2475,Bergeron Off-Roads,Lock Nut 20,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2024-11-05,2024.0,11.0
3537,7809,Advanced Bicycles,Thin-Jam Hex Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-07-01,2025.0,7.0
1957,4379,Advanced Bicycles,Thin-Jam Hex Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-02-10,2025.0,2.0
1847,4126,Leaf River Terrain,Thin-Jam Lock Nut 5,,3,43.4805,0.0,43.4805,0.0,0.0,0.0,0.0,130.44,-0.3477162538497914,False,Normal,2025-01-28,2025.0,1.0
167,399,Australia Bike Retailer,Thin-Jam Lock Nut 12,,3,41.2965,0.0,41.2965,0.0,0.0,0.0,0.0,123.89,-0.34767671392662575,False,Normal,2023-05-30,2023.0,5.0
2487,5516,Norstan Bike Hut,Hex Nut 5,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.34764022724751587,False,Normal,2025-04-02,2025.0,4.0
3277,7231,Norstan Bike Hut,Hex Nut 5,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.34764022724751587,False,Normal,2025-06-10,2025.0,6.0
3327,7362,Cruger Bike Company,Hex Nut 8,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.34761284471307935,False,Normal,2025-06-15,2025.0,6.0
137,332,Norstan Bike Hut,Hex Nut 13,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.34761284471307935,False,Normal,2023-04-11,2023.0,4.0
1747,3915,Cruger Bike Company,Hex Nut 8,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.34761284471307935,False,Normal,2025-01-19,2025.0,1.0
2537,5647,Cruger Bike Company,Hex Nut 8,,3,43.218,0.0,43.218,0.0,0.0,0.0,0.0,129.65,-0.34761284471307935,False,Normal,2025-04-07,2025.0,4.0
327,744,Bergeron Off-Roads,Lock Nut 4,,3,43.554,0.0,43.554,0.0,0.0,0.0,0.0,130.66,-0.3475895427128324,False,Normal,2024-04-24,2024.0,4.0
2677,5938,Bergeron Off-Roads,Lock Nut 7,,3,43.3965,0.0,43.3965,0.0,0.0,0.0,0.0,130.19,-0.3475672926225628,False,Normal,2025-04-20,2025.0,4.0
1887,4223,Bergeron Off-Roads,Lock Nut 7,,3,43.3965,0.0,43.3965,0.0,0.0,0.0,0.0,130.19,-0.3475672926225628,False,Normal,2025-02-04,2025.0,2.0
3467,7653,Bergeron Off-Roads,Lock Nut 7,,3,43.3965,0.0,43.3965,0.0,0.0,0.0,0.0,130.19,-0.3475672926225628,False,Normal,2025-06-25,2025.0,6.0
157,374,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2023-05-30,2023.0,5.0
3227,7105,Aurora Bike Center,External Lock Washer 1,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.34753609664341717,False,Normal,2025-06-06,2025.0,6.0
1717,3839,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-01-15,2025.0,1.0
2507,5567,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-04-03,2025.0,4.0
1727,3861,Australia Bike Retailer,Thin-Jam Lock Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-01-15,2025.0,1.0
87,194,Aurora Bike Center,External Lock Washer 1,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.34753609664341717,False,Normal,2023-02-08,2023.0,2.0
3307,7304,Australia Bike Retailer,Thin-Jam Lock Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-06-12,2025.0,6.0
3297,7282,WestAmerica Bicycle Co.,Thin-Jam Hex Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-06-12,2025.0,6.0
2517,5589,Australia Bike Retailer,Thin-Jam Lock Nut 5,,3,43.323,0.0,43.323,0.0,0.0,0.0,0.0,129.97,-0.34753609664341717,False,Normal,2025-04-06,2025.0,4.0
2437,5390,Aurora Bike Center,External Lock Washer 1,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,0.0,129.81,-0.34753609664341717,False,Normal,2025-03-27,2025.0,3.0
